site_no,site_name,timestamp_utc,flow_cfs,p90_flow_cfs,ratio,high_flow,region
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 04:20:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 04:25:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 04:30:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 04:35:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 04:40:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 04:45:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 04:50:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 04:55:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:00:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:05:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:10:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:15:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:20:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:25:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:30:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:35:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:40:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:45:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:50:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 05:55:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:00:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:05:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:10:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:15:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:20:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:25:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:30:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:35:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:40:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:45:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:50:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 06:55:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:00:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:05:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:10:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:15:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:20:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:25:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:30:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:35:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:40:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:45:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:50:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 07:55:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:00:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:05:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:10:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:15:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:20:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:25:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:30:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:35:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:40:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:45:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:50:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 08:55:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:00:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:05:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:10:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:15:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:20:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:25:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:30:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:35:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:40:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:45:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:50:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 09:55:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:00:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:05:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:10:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:15:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:20:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:25:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:30:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:35:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:40:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:45:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:50:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 10:55:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:00:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:05:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:10:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:15:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:20:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:25:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:30:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:35:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:40:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:45:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:50:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 11:55:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:00:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:05:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:10:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:15:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:20:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:25:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:30:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:35:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:40:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:45:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:50:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 12:55:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:00:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:05:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:10:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:15:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:20:00+00:00,0.59,1.7020000000000002,0.3466509988249118,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:25:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:30:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:35:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:40:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:45:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:50:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 13:55:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:00:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:05:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:10:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:15:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:20:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:25:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:30:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:35:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:40:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:45:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:50:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 14:55:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:00:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:05:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:10:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:15:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:20:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:25:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:30:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:35:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:40:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:45:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:50:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 15:55:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1646305,"DEAD RUN AT WHANN AVENUE NEAR MCLEAN, VA",2025-11-03 16:00:00+00:00,0.62,1.7020000000000002,0.3642773207990599,False,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 22:50:00+00:00,1.11,1.044,1.0632183908045978,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 22:55:00+00:00,1.11,1.044,1.0632183908045978,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:00:00+00:00,1.11,1.044,1.0632183908045978,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:05:00+00:00,1.11,1.044,1.0632183908045978,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:10:00+00:00,1.01,1.044,0.9674329501915708,False,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:15:00+00:00,1.01,1.044,0.9674329501915708,False,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:20:00+00:00,1.01,1.044,0.9674329501915708,False,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:25:00+00:00,1.11,1.044,1.0632183908045978,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:30:00+00:00,1.11,1.044,1.0632183908045978,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:35:00+00:00,1.11,1.044,1.0632183908045978,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:40:00+00:00,1.01,1.044,0.9674329501915708,False,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:45:00+00:00,1.01,1.044,0.9674329501915708,False,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:50:00+00:00,1.01,1.044,0.9674329501915708,False,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-02 23:55:00+00:00,1.01,1.044,0.9674329501915708,False,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:00:00+00:00,1.11,0.1709999999999999,6.491228070175443,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:05:00+00:00,1.11,0.1709999999999999,6.491228070175443,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:10:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:15:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:20:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:25:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:30:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:35:00+00:00,1.11,0.1709999999999999,6.491228070175443,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:40:00+00:00,1.11,0.1709999999999999,6.491228070175443,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:45:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:50:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 00:55:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 01:00:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 01:05:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 01:10:00+00:00,1.11,0.1709999999999999,6.491228070175443,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 01:15:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 01:20:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 01:25:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 01:30:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
1652090,"FOUR MILE RUN AT HWY 29 AT FALLS CHURCH, VA",2025-11-03 01:35:00+00:00,1.01,0.1709999999999999,5.906432748538015,True,north
